Citing ID,Citing Venue Name,Citing Venue SciMap Name,Citing Venue SciMap ID,Citing Publication Year,Cited ID,Cited Venue Name,Cited Venue SciMap Name,Cited Venue SciMap ID,Cited Publication Year
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1792035,Phys.Rev.,PHYSICAL REVIEW D,14759,2020
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,654838,Proc.Nat.Acad.Sci.,NA,NA,2004
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1778394,Mon.Not.Roy.Astron.Soc.,NA,NA,2020
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1644885,Phys.Rev.,PHYSICAL REVIEW D,14759,2018
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,921001,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2011
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1448223,Phys.Rev.,PHYSICAL REVIEW D,14759,2017
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1730337,NA,NA,NA,2019
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1770430,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2019
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,853703,Phys.Rev.,PHYSICAL REVIEW D,14759,2010
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1416465,Phys.Rev.,PHYSICAL REVIEW D,14759,2016
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1801199,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2020
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1480836,Publ.Astron.Soc.Austral.,NA,NA,2016
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,417010,Nucl.Phys.,NUCLEAR PHYSICS A,13919,1996
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1668187,Phys.Rev.,PHYSICAL REVIEW D,14759,2018
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1740545,Mon.Not.Roy.Astron.Soc.,NA,NA,2019
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1317185,Mon.Not.Roy.Astron.Soc.,NA,NA,2014
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1672187,Phys.Rev.,PHYSICAL REVIEW D,14759,2018
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1675309,Phys.Rev.,PHYSICAL REVIEW D,14759,2018
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1598019,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1758679,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2020
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1669348,Phil.Trans.Roy.Soc.Lond.,NA,NA,2018
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1792781,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2020
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1791871,Phys.Rev.,PHYSICAL REVIEW D,14759,2020
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,402088,Phys.Rev.,PHYSICAL REVIEW D,14759,1995
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,475405,Phys.Rev.,PHYSICAL REVIEW D,14759,1998
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,858384,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2010
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1083282,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2012
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1086523,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2012
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1516145,Mon.Not.Roy.Astron.Soc.,NA,NA,2017
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1734962,Phys.Rev.,PHYSICAL REVIEW D,14759,2019
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1599927,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,448332,Phys.Rev.,PHYSICAL REVIEW D,14759,1997
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,393023,Phys.Rev.,PHYSICAL REVIEW D,14759,1995
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,519634,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,1999
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1286421,Living Rev.Rel.,NA,NA,2014
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1261413,Phys.Rev.,PHYSICAL REVIEW D,14759,2014
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1408725,Phys.Rev.,PHYSICAL REVIEW D,14759,2016
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1770420,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2019
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,781254,Phys.Rev.,PHYSICAL REVIEW D,14759,2008
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1784114,Mon.Not.Roy.Astron.Soc.,NA,NA,2020
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1633738,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2018
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1770425,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2019
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1420115,Phys.Rev.,PHYSICAL REVIEW D,14759,2016
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1741230,Phys.Rev.,PHYSICAL REVIEW D,14759,2019
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1630787,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2018
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1680064,Mon.Not.Roy.Astron.Soc.,NA,NA,2019
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1638350,Phys.Rev.,PHYSICAL REVIEW D,14759,2019
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1758476,NA,NA,NA,2019
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1514713,Phys.Rev.,PHYSICAL REVIEW D,14759,2017
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1634223,Phys.Rev.,PHYSICAL REVIEW D,14759,2018
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,429023,Phys.Rev.,PHYSICAL REVIEW D,14759,1996
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1716587,NA,NA,NA,2019
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1764358,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2019
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,855269,Phys.Rev.,PHYSICAL REVIEW D,14759,2010
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,325795,Phys.Rev.,PHYSICAL REVIEW D,14759,1991
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1310265,Phys.Rev.,PHYSICAL REVIEW D,14759,2015
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1733978,Phys.Rev.,PHYSICAL REVIEW D,14759,2019
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1421278,Nature,NATURE,13439,1993
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1484258,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1388144,Phys.Rev.,PHYSICAL REVIEW D,14759,2016
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1756259,Mon.Not.Roy.Astron.Soc.,NA,NA,2020
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1712453,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2019
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1693837,NA,NA,NA,2018
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1722896,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2019
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1266224,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2014
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1630795,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2017
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1112929,Phys.Rev.,PHYSICAL REVIEW D,14759,2012
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,925047,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1781500,Phys.Rev.,PHYSICAL REVIEW D,14759,2020
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1676882,NA,NA,NA,2018
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1796588,NA,NA,NA,2020
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1640572,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2018
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1475458,Phys.Rev.,PHYSICAL REVIEW D,14759,2016
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1114932,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2012
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1696319,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2019
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1387292,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2016
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,722121,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2006
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,730006,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2006
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1795160,NA,NA,NA,2020
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1318924,Phys.Rev.,PHYSICAL REVIEW D,14759,2015
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1729794,Phys.Rev.,PHYSICAL REVIEW D,14759,2020
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1746292,Nature Astron.,NA,NA,2019
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1787530,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2020
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1632909,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2018
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1633580,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1669257,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2018
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1495708,Phys.Rev.,PHYSICAL REVIEW D,14759,2017
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1283320,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2014
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1775803,Mon.Not.Roy.Astron.Soc.,NA,NA,2020
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1760457,Nature,NATURE,13439,2019
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1730116,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2020
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1723343,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2019
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1760769,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2019
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,831579,Phys.Rev.,PHYSICAL REVIEW D,14759,2009
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1759933,NA,NA,NA,2019
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1722266,Phys.Rev.,PHYSICAL REVIEW D,14759,2019
1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020,1292972,Mon.Not.Roy.Astron.Soc.,NA,NA,2014
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,681771,Phys.Lett.,PHYSICS LETTERS B,14781,2005
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,677890,Phys.Lett.,PHYSICS LETTERS B,14781,2005
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1708565,JCAP,NA,NA,2019
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,732062,Int.J.Mod.Phys.,INTERNATIONAL JOURNAL OF MODERN PHYSICS A,8627,2006
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,769571,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2007
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,793464,Phys.Rev.,PHYSICAL REVIEW D,14759,2008
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1630824,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1634822,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2018
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1591943,Phys.Rev.,PHYSICAL REVIEW D,14759,2017
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1624529,Phys.Rev.,PHYSICAL REVIEW D,14759,2018
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1620453,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2018
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1681251,Phys.Rev.,PHYSICAL REVIEW D,14759,2019
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1681429,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2018
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1687843,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2018
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1696809,Phys.Rev.,PHYSICAL REVIEW D,14759,2019
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1721087,JCAP,NA,NA,2020
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1748675,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2020
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1756748,Phys.Rev.,PHYSICAL REVIEW D,14759,2020
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1510535,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2017
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1752749,Phys.Rev.,PHYSICAL REVIEW D,14759,2019
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,630872,Phys.Lett.,PHYSICS LETTERS B,14781,2003
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,632958,Phys.Lett.,PHYSICS LETTERS B,14781,2003
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,729611,Phys.Rev.,PHYSICAL REVIEW D,14759,2006
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,725760,JCAP,NA,NA,2006
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,767175,Phys.Rev.,PHYSICAL REVIEW D,14759,2007
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,780942,JCAP,NA,NA,2008
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,844237,JCAP,NA,NA,2010
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,861745,J.Phys.,NA,NA,2010
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,890934,Phys.Rev.,PHYSICAL REVIEW D,14759,2011
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1312947,Phys.Lett.,PHYSICS LETTERS B,14781,2014
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1393060,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2015
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1685352,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2019
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1645915,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2018
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1658447,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2018
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1600587,Phys.Rev.,PHYSICAL REVIEW D,14759,2018
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1479447,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2016
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1601366,Phys.Rev.,PHYSICAL REVIEW D,14759,2018
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1754521,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2019
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1773505,Phys.Rev.,PHYSICAL REVIEW D,14759,2020
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,804666,Phys.Rept.,PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS,14792,2008
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1347391,Comput.Phys.Commun.,COMPUTER PHYSICS COMMUNICATIONS,4211,2015
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1663450,Phys.Rev.,PHYSICAL REVIEW D,14759,2018
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1598269,Phys.Rev.,PHYSICAL REVIEW D,14759,2017
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1392827,Eur.Phys.J.,EUROPEAN PHYSICAL JOURNAL C,6020,2016
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,553820,Nucl.Phys.,NUCLEAR PHYSICS A,13919,2001
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1699465,Mon.Not.Roy.Astron.Soc.,NA,NA,2018
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1121871,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2012
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,810497,Prog.Part.Nucl.Phys.,PROGRESS IN PARTICLE AND NUCLEAR PHYSICS,16011,2009
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,731990,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2006
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,558120,Phys.Rept.,PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS,14792,2001
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,523100,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2000
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1233373,JCAP,NA,NA,2013
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1120926,JCAP,NA,NA,2012
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1357854,Phys.Rev.,PHYSICAL REVIEW D,14759,2015
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1642986,Phys.Rev.,PHYSICAL REVIEW D,14759,2018
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1671096,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2018
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1794147,JCAP,NA,NA,2020
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,522785,Phys.Rev.,PHYSICAL REVIEW D,14759,2000
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,585627,Phys.Rev.,PHYSICAL REVIEW D,14759,2002
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,602952,Phys.Rev.,PHYSICAL REVIEW D,14759,2002
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1084547,NA,NA,NA,2012
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1258568,Phys.Rev.,PHYSICAL REVIEW D,14759,2014
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1346837,Phys.Rev.,PHYSICAL REVIEW D,14759,2015
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1503169,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2017
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1654924,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2018
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1658053,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2018
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1742047,Phys.Rev.,PHYSICAL REVIEW D,14759,2020
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1726486,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2019
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1750890,Phys.Rev.,PHYSICAL REVIEW D,14759,2019
1805294,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2020,1743201,Bull.Am.Astron.Soc.,NA,NA,2019
1808956,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2020,1421100,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2016
1808956,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2020,1706018,Phys.Rev.,PHYSICAL REVIEW D,14759,2019
1808956,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2020,1630824,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017
1808956,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2020,1814639,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2020
1808956,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2020,1802497,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2020
1808956,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2020,1331514,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2014
1808956,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2020,1609688,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2018
1808956,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2020,1345790,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2015
1808956,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2020,587441,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2002
1808956,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2020,1636291,Rev.Sci.Instrum.,REVIEW OF SCIENTIFIC INSTRUMENTS,16701,2017
1808956,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2020,1500673,Class.Quant.Grav.,CLASSICAL AND QUANTUM GRAVITY,3723,2017
