,Citing ID,Citing Venue Name,Citing Venue SciMap Name,Citing Venue SciMap ID,Citing Publication Year,Cited ID,Cited Venue Name,Cited Venue SciMap Name,Cited Venue SciMap ID,Cited Publication Year
20388,1654829,JCAP,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20389,1656906,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20390,1659328,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20391,1664143,PoS,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20392,1664145,PoS,NA,NA,2017,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20393,1666536,PoS,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20394,1667232,Eur.Phys.J.,EUROPEAN PHYSICAL JOURNAL C,6020,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20395,1667716,JCAP,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20396,1667716,JCAP,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20397,1667716,JCAP,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20398,1669310,Eur.Phys.J.,EUROPEAN PHYSICAL JOURNAL C,6020,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20399,1681934,Science,SCIENCE,17311,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20400,1681962,Nature Astron.,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20401,1682029,Mon.Not.Roy.Astron.Soc.,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20402,1682162,Science,SCIENCE,17311,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20403,1682327,NA,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20404,1682327,NA,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20405,1684245,Mon.Not.Roy.Astron.Soc.,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20406,1684535,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20407,1686012,PoS,NA,NA,2017,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20408,1686351,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20409,1686803,NA,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20410,1686901,PoS,NA,NA,2017,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20411,1686909,PoS,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20412,1686919,PoS,NA,NA,2017,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20413,1686921,PoS,NA,NA,2017,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20414,1686948,PoS,NA,NA,2017,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20415,1686951,PoS,NA,NA,2017,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20416,1686984,PoS,NA,NA,2017,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20417,1686999,PoS,NA,NA,2017,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20418,1687016,PoS,NA,NA,2017,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20419,1687029,PoS,NA,NA,2017,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20420,1687038,PoS,NA,NA,2017,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20421,1687040,PoS,NA,NA,2017,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20422,1687049,PoS,NA,NA,2017,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20423,1688680,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20424,1695373,JCAP,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20425,1695373,JCAP,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20426,1695373,JCAP,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20427,1697314,JCAP,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20428,1697314,JCAP,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20429,1697314,JCAP,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20430,1697712,Astron.Nachr.,ASTRONOMISCHE NACHRICHTEN,2091,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20431,1699372,Phys.Rev.,PHYSICAL REVIEW D,14759,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20432,1699406,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20433,1700472,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20434,1702472,JCAP,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20435,1702472,JCAP,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20436,1702472,JCAP,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20437,1703416,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20438,1703823,J.Exp.Theor.Phys.,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20439,1703823,J.Exp.Theor.Phys.,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20440,1704191,Astrophys.J.Lett.,ASTROPHYSICAL JOURNAL LETTERS,2101,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20441,1704364,Eur.Phys.J.,EUROPEAN PHYSICAL JOURNAL C,6020,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20442,1704389,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20443,1707889,NA,NA,NA,2017,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20444,1708779,JCAP,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20445,1709404,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20446,1711859,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20447,1712011,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20448,1713631,NA,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20449,1714761,NA,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20450,1716087,Galaxies,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20451,1717750,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20452,1717919,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20453,1718823,Publ.Astron.Soc.Pac.,PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF THE PACIFIC,16225,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20454,1719405,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20455,1720434,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20456,1721407,NA,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20457,1724534,Bull.Am.Astron.Soc.,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20458,1724999,NA,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20459,1726568,NA,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20460,1726954,NA,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20461,1729802,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20462,1730138,Galaxies,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20463,1730341,NA,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20464,1734337,EPJ Web Conf.,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20465,1734346,EPJ Web Conf.,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20466,1734347,EPJ Web Conf.,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20467,1734349,EPJ Web Conf.,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20468,1735072,EPJ Web Conf.,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20469,1735949,EPJ Web Conf.,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20470,1740349,Phys.Rev.,PHYSICAL REVIEW D,14759,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20471,1740378,JCAP,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20472,1742706,Phys.Rev.,PHYSICAL REVIEW D,14759,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20473,1744079,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20474,1744304,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20475,1746284,JCAP,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20476,1746610,PoS,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20477,1749001,PoS,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20478,1749593,PoS,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20479,1749600,PoS,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20480,1749600,PoS,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20481,1749607,PoS,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20482,1749608,PoS,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20483,1749761,PoS,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20484,1749945,NA,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20485,1750390,PoS,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20486,1750521,PoS,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20487,1750641,PoS,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20488,1750662,PoS,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20489,1750805,PoS,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20490,1751199,Nucl.Part.Phys.Proc.,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20491,1754336,NA,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20492,1754351,NA,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20493,1754377,NA,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20494,1754844,NA,NA,NA,2017,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20495,1754906,NA,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20496,1755079,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20497,1755577,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20498,1755716,PoS,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20499,1755800,NA,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20500,1755810,NA,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20501,1755823,NA,NA,NA,2016,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20502,1756829,NA,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20503,1759655,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20504,1762031,JCAP,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20505,1763378,NA,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20506,1764149,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20507,1767483,JCAP,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20508,1767491,NA,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20509,1767861,NA,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20510,1769798,NA,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20511,1770132,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20512,1773871,JCAP,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20513,1774031,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20514,1774256,NA,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20515,1774378,NA,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20516,1774483,NA,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20517,1774960,PoS,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20518,1775335,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20519,1775644,NA,NA,NA,2017,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20520,1775661,NA,NA,NA,2017,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20521,1776367,NA,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20522,1777130,PoS,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20523,1777664,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20524,1777882,NA,NA,NA,2016,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20525,1778221,PoS,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20526,1778221,PoS,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20527,1778224,PoS,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20528,1780058,NA,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20529,1780058,NA,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20530,1780653,NA,NA,NA,2017,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20531,1781040,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20532,1782886,NA,NA,NA,2017,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20533,1785484,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20534,1786979,NA,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20535,1787290,NA,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20536,1788562,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20537,1790306,NA,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20538,1791980,NA,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20539,1792046,Phys.Rev.,PHYSICAL REVIEW D,14759,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20540,1794354,NA,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20541,1794523,Phys.Rev.,PHYSICAL REVIEW D,14759,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20542,1794564,NA,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20543,1796241,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20544,1796538,Phys.Lett.,PHYSICS LETTERS B,14781,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20545,1803410,Astrophys.Space Sci.,ASTROPHYSICS AND SPACE SCIENCE,2105,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20546,1808790,NA,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20547,1808895,NA,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20548,1811972,NA,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20549,1813069,Nature Astron.,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20550,1815302,NA,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20551,1815877,NA,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20552,1818089,NA,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20553,1827261,NA,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20554,1828500,NA,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20555,1828949,NA,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20556,1829124,NA,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20557,1829874,AAPPS Bull.,NA,NA,2018,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20558,1830316,NA,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20559,1830925,PoS,NA,NA,2019,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20560,1833669,NA,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20561,1834070,NA,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20562,1834483,NA,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20563,1836181,NA,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20564,1836652,NA,NA,NA,2020,1486858,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017
20565,1504901,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2017,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20566,1509013,Adv.Space Res.,NA,NA,2018,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20567,1514517,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2017,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20568,1620659,PoS,NA,NA,2017,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20569,1625575,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2017,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20570,1626174,NA,NA,NA,2018,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20571,1628383,NA,NA,NA,2017,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20572,1630825,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2017,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20573,1634531,JHEAp,NA,NA,2018,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20574,1648668,PTEP,NA,NA,2017,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20575,1648668,PTEP,NA,NA,2017,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20576,1675301,Prog.Part.Nucl.Phys.,PROGRESS IN PARTICLE AND NUCLEAR PHYSICS,16011,2018,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20577,1686944,PoS,NA,NA,2017,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20578,1687049,PoS,NA,NA,2017,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20579,1697141,NA,NA,NA,2018,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20580,1704364,Eur.Phys.J.,EUROPEAN PHYSICAL JOURNAL C,6020,2019,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20581,1714761,NA,NA,NA,2019,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20582,1719309,Int.J.Mod.Phys.,INTERNATIONAL JOURNAL OF MODERN PHYSICS A,8627,2018,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20583,1721407,NA,NA,NA,2019,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20584,1721407,NA,NA,NA,2019,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20585,1730138,Galaxies,NA,NA,2019,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20586,1736710,Front.Astron.Space Sci.,NA,NA,2019,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20587,1739837,Mon.Not.Roy.Astron.Soc.,NA,NA,2019,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20588,1749594,PoS,NA,NA,2019,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20589,1749598,PoS,NA,NA,2019,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20590,1750659,PoS,NA,NA,2019,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20591,1753647,PoS,NA,NA,2019,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20592,1753785,PoS,NA,NA,2019,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20593,1754351,NA,NA,NA,2018,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20594,1754906,NA,NA,NA,2018,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20595,1755259,PoS,NA,NA,2019,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20596,1760869,Nucl.Part.Phys.Proc.,NA,NA,2019,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20597,1835460,NA,NA,NA,2020,1490003,JINST,JOURNAL OF INSTRUMENTATION,10586,2016
20598,1628386,NA,NA,NA,2017,1492948,EPJ Web Conf.,NA,NA,2017
20599,1647297,EPJ Web Conf.,NA,NA,2018,1492948,EPJ Web Conf.,NA,NA,2017
20600,1678133,Eur.Phys.J.,EUROPEAN PHYSICAL JOURNAL C,6020,2018,1492948,EPJ Web Conf.,NA,NA,2017
20601,1683990,EPJ Web Conf.,NA,NA,2018,1492948,EPJ Web Conf.,NA,NA,2017
20602,1686989,PoS,NA,NA,2017,1492948,EPJ Web Conf.,NA,NA,2017
20603,1738533,NA,NA,NA,2020,1492948,EPJ Web Conf.,NA,NA,2017
20604,1749828,MDPI Proc.,NA,NA,2019,1492948,EPJ Web Conf.,NA,NA,2017
20605,1750376,PoS,NA,NA,2019,1492948,EPJ Web Conf.,NA,NA,2017
20606,1767393,Phil.Trans.Roy.Soc.Lond.,NA,NA,2019,1492948,EPJ Web Conf.,NA,NA,2017
20607,1795074,Int.J.Mod.Phys.,INTERNATIONAL JOURNAL OF MODERN PHYSICS A,8627,2020,1492948,EPJ Web Conf.,NA,NA,2017
20608,1499857,Phys.Rev.,PHYSICAL REVIEW D,14759,2017,1494023,JCAP,NA,NA,2016
20609,1500147,JCAP,NA,NA,2017,1494023,JCAP,NA,NA,2016
20610,1502607,Phys.Rev.,PHYSICAL REVIEW D,14759,2017,1494023,JCAP,NA,NA,2016
20611,1504877,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2017,1494023,JCAP,NA,NA,2016
