,ID,Title,Type,Venue Name,Venue ID,Venue ISBN,Venue Acronym,Venue Presented At,Venue Extra,Venue Map Name,Venue Map ID,Citations,Collaborations,Experiments,Classification,Year,Citations 1992,Citations 1993,Citations 1994,Citations 1995,Citations 1996,Citations 1997,Citations 1998,Citations 1999,Citations 2000,Citations 2001,Citations 2002,Citations 2003,Citations 2004,Citations 2005,Citations 2006,Citations 2007,Citations 2008,Citations 2009,Citations 2010,Citations 2011,Citations 2012,Citations 2013,Citations 2014,Citations 2015,Citations 2016,Citations 2017,Citations 2018,Citations 2019,Citations 2020
12100,1713151,Search for Dark Matter produced in association with a Higgs boson decaying to $b\bar b$ at $\sqrt s$ =13 TeV using 36.1 fb$^{-1}$ with the ATLAS detector,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,,CERN-LHC-ATLAS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12101,1713152,Search for a W’ decaying to $t \bar b$ in the lepton plus jets final state with the ATLAS detector using 36.1 fb$^{−1}$ of $pp$ collision data at $sqrt(s)=13$ TeV,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12102,1713153,Search for dark matter produced in association with a hadronically decaying Z' vector boson with the ATLAS detector at the LHC,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,1,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12103,1713154,Search for pair- and single-production of vector-like quarks in final states with at least one Z boson decaying into a pair of electrons or muons in $pp$ collision data collected with the ATLAS detector at $\sqrt{s}$= 13 TeV,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,1,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12104,1713155,Measurements of the production of W/Z boson in association with (heavy flavour) jets with the ATLAS detector,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12105,1713156,Measurement of W boson production in Pb+Pb collisions at 5.02 TeV with the ATLAS detector,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12106,1713157,Measurement of the tau lepton reconstruction and identification performance in the ATLAS experiment using pp collisions at $\sqrt(s)=13$ TeV,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12107,1713158,Performance of the ATLAS Hadronic Tile Calorimeter,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS,CERN-LHC-ATLAS,Instrumentation,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12108,1713159,The ATLAS Tile Calorimeter Phase-II Upgrade Demonstrator Data Acquisition and Software,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS,CERN-LHC-ATLAS,Instrumentation,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12109,1713160,ATLAS Electron and Photon Trigger,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS,CERN-LHC-ATLAS,Instrumentation,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12110,1713161,Integration and Commissioning of the ATLAS Fast TracKer system,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,1,ATLAS,CERN-LHC-ATLAS,Instrumentation,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12111,1713162,Triggering on light-by-light scattering in the ATLAS experiment,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS,CERN-LHC-ATLAS,Instrumentation,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12112,1713164,LUCID: The ATLAS Luminosity Detector,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS,CERN-LHC-ATLAS,Instrumentation,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12113,1713167,Track reconstruction in high-multiplicity environments with the ATLAS Detector at the LHC,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP;Instrumentation,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12114,1713168,The social content strategy of the ATLAS Collaboration,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,1,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12115,1713170,The ATLAS Open Data project,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP;Computing,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12116,1713194,Long-Lived Particles at HL-LHC with the ATLAS detector,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12117,1713206,"QCD at forward rapidity, in ultra-peripheral collisions, and multi-parton interactions",hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ALICE;ATLAS;CMS;LHCb,CERN-LHC-ALICE;CERN-LHC-ATLAS;CERN-LHC-CMS;CERN-LHC-LHCB,Experiment-HEP;Experiment-Nucl,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12118,1713207,Precision Electroweak Measurements at the LHC and Tevatron,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS;CDF;CMS;D0;LHCb,CERN-LHC-ATLAS;CERN-LHC-CMS;FNAL-E-0830;CERN-LHC-LHCB;FNAL-E-0823,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12119,1713210,"Production, spectroscopy and properties of heavy hadrons",hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,1,ALICE;ATLAS;CMS;LHCb,CERN-LHC-ALICE;CERN-LHC-ATLAS;CERN-LHC-CMS;CERN-LHC-LHCB,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12120,1713212,"Top pair production measurements, inclusive and differential",hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ALICE;ATLAS;CMS;LHCb,CERN-LHC-ALICE;CERN-LHC-ATLAS;CERN-LHC-CMS;CERN-LHC-LHCB,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12121,1713213,Status of ATLAS and CMS upgrades on calorimetry and timing,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS;CMS,CERN-LHC-ATLAS;CERN-LHC-CMS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12122,1713215,Experimental results using the decay of the Higgs boson to tau leptons and muons,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,CMS;ATLAS,CERN-LHC-ATLAS;CERN-LHC-CMS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12123,1713221,Heavy Flavour production at ATLAS and CMS,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS;CMS,CERN-LHC-ATLAS;CERN-LHC-CMS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12124,1713228,Jets plus $\gamma$/Z in ATLAS,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12125,1713231,New results on collectivity in small systems with ATLAS,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,1,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12126,1713236,New results on soft particle production in heavy-ion collisions with ATLAS,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12127,1713240,"Tracking, alignment, and b-tagging performance and prospects in the ATLAS experiment",hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP;Instrumentation,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12128,1713242,Hadronic tau reconstruction and identification performance in ATLAS and CMS,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,CMS;ATLAS,CERN-LHC-ATLAS;CERN-LHC-CMS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12129,1713245,Luminosity Measurements in ATLAS and CMS during pp data taking at LHC,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS;CMS,CERN-LHC-ATLAS;CERN-LHC-CMS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12130,1713251,Boosted top quark measurements at the LHC,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,,CERN-LHC-ATLAS;CERN-LHC-CMS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12131,1713253,Measurements of Single Top-Quark Production Using the ATLAS Detector at the LHC,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12132,1713257,Track Trigger at the High Luminosity LHC,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,2,,CERN-LHC-ATLAS;CERN-LHC-CMS,Instrumentation;Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
12133,1713258,Experimental BSM prospects at the HL-LHC,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,CMS;ATLAS,CERN-LHC-ATLAS;CERN-LHC-CMS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12134,1713264,Searches for unconventional signatures with the ATLAS detector at 13 TeV,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12135,1713266,Latest results on diboson and multiboson production from ATLAS experiment,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12136,1713269,Latest results on single electroweak boson production from ATLAS experiment,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12137,1713273,Open data as seen by the 4 LHC experiments,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,,CERN-LHC-ATLAS;CERN-LHC-ALICE;CERN-LHC-CMS;CERN-LHC-LHCb,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12138,1713275,Recursive engagement: the public as data analysts and outreach creators,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12139,1713277,Search for new physics in final states with leptons with ATLAS,hep;core;conferencepaper;citeable,PoS,1712947,,,,,,,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12140,1713394,Measurements of inclusive and differential fiducial cross-sections of $t\bar{t}\gamma$ production in leptonic final states at $\sqrt{s}$ = 13 TeV,hep;core;conferencepaper;citeable,NA,,,,,,NA,NA,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP;hep-ex;Experiment-HEP,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12141,1713423,Measurement of the $t\bar{t}Z$ and $t\bar{t}W$ cross sections in proton-proton collisions at $\sqrt{s}=13$ TeV with the ATLAS detector,published;hep;core;citeable;data,Phys.Rev.,,,,,"Phys. Rev. D 99, 072009 (2019)",PHYSICAL REVIEW D,14759,63,ATLAS,CERN-LHC-ATLAS,Experiment-HEP;Experiment-HEP;hep-ex,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,44
12142,1713475,Measurements of the top quark mass using the CMS and ATLAS detectors at the LHC,hep;core;conferencepaper,NA,1764510,,,,,NA,NA,,ATLAS;CMS,CERN-LHC-ATLAS;CERN-LHC-CMS,Experiment-HEP;Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12143,1713569,Top-antitop charge asymmetry measurements in the dilepton channel with the ATLAS detector,hep;core;conferencepaper;citeable,NA,,,,,,NA,NA,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP;hep-ex,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12144,1713637,Top-quark pair production in association with a $Z$ boson in the 4$\ell$ channel with the ATLAS experiment,hep;core;conferencepaper;citeable,NA,,,,,,NA,NA,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP;hep-ex;Experiment-HEP,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12145,1713792,Differential measurements of $t \overline{t}$ production in ATLAS,hep;core;conferencepaper;citeable,NA,,,,,,NA,NA,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP;hep-ex;Experiment-HEP,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12146,1713874,Top-quark mass at ATLAS and CMS,hep;core;conferencepaper;citeable,NA,,,,,,NA,NA,1,ATLAS;CMS,CERN-LHC-ATLAS;CERN-LHC-CMS,Experiment-HEP;hep-ex;Experiment-HEP,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12147,1713883,Search for dark gauge bosons decaying into displaced lepton-jets in proton–proton collisions at $\sqrt{s}$ = 13 TeV with the ATLAS detector,hep;core;thesis,NA,,,,,,NA,NA,1,,CERN-LHC-ATLAS,Experiment-HEP;Experiment-HEP,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12148,1713928,The LUCID Detector for LHC Run-2,published;conferencepaper;hep;core;citeable,Universe,,,,,,,,,ATLAS,CERN-LHC-ATLAS,Instrumentation,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12149,1714012,Top-antitop charge asymmetry measurements in the lepton+jets channel with the ATLAS detector,hep;core;conferencepaper;citeable,NA,,,,,,NA,NA,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP;hep-ex;Experiment-HEP,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12150,1714674,Study of the Higgs Boson Produced in Association with a Weak Boson and Decaying to WW* with a Same Sign Dilepton and Jets Final State in $\sqrt{s}$ =8 TeV pp Collisions with the ATLAS Detector at the LHC,hep;core;thesis,NA,,,,,,NA,NA,,,CERN-LHC-ATLAS,Experiment-HEP;Experiment-HEP,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12151,1714713,Higgs(general) at ATLAS,hep;core;conferencepaper;citeable,NA,,,,,,NA,NA,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP;hep-ex;Experiment-HEP,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12152,1715021,Search for new physics in single-top-quark production with the ATLAS detector at the LHC,hep;core;thesis,NA,,,,,,NA,NA,,,CERN-LHC-ATLAS,Experiment-HEP;Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12153,1716572,Search for scalar resonances decaying into $\mu^{+}\mu^{-}$ in events with and without $b$-tagged jets produced in proton-proton collisions at $\sqrt{s}=13$ TeV with the ATLAS detector,published;hep;core;citeable;data,JHEP,,,,,JHEP 07 (2019) 117,JOURNAL OF HIGH ENERGY PHYSICS,10476,12,ATLAS,CERN-LHC-ATLAS,Experiment-HEP;Experiment-HEP;hep-ex,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
12154,1716644,Measurement of angular and momentum distributions of charged particles within and around jets in Pb+Pb and $pp$ collisions at $\sqrt s_{NN}$ = 5.02TeV with ATLAS at the LHC,hep;core;conferencepaper;citeable,Nucl.Phys.,1716341,,,,,NUCLEAR PHYSICS A,13919,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12155,1716653,"Electromagnetic processes with quasireal photons in Pb+Pb collisions: QED, QCD, and the QGP",hep;core;conferencepaper;citeable,Nucl.Phys.,1716341,,,,,NUCLEAR PHYSICS A,13919,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12156,1716655,Flow fluctuations in Pb+Pb collisions at $\sqrt s_{NN}$=5.02TeV with the ATLAS detector,hep;core;conferencepaper;citeable,Nucl.Phys.,1716341,,,,,NUCLEAR PHYSICS A,13919,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12157,1716661,Measurement of the azimuthal anisotropy of charged particles in 5.02 TeV Pb+Pb and 5.44 TeV Xe+Xe collisions with ATLAS,hep;core;conferencepaper;citeable,Nucl.Phys.,1716341,,,,,NUCLEAR PHYSICS A,13919,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12158,1716667,"Measurement of the flow harmonic correlations in $pp$ , $p$+Pb and low multiplicity Pb+Pb collisions with the ATLAS detector at the LHC",hep;core;conferencepaper;citeable,Nucl.Phys.,1716341,,,,,NUCLEAR PHYSICS A,13919,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP;Experiment-Nucl,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12159,1716672,Charged-hadron suppression in Pb+Pb and Xe+Xe collisions measured with the ATLAS detector,hep;core;conferencepaper;citeable,Nucl.Phys.,1716341,,,,Nuclear Physics A 982 (2019) 571-574,NUCLEAR PHYSICS A,13919,1,ATLAS,CERN-LHC-ATLAS,Experiment-HEP;Experiment-Nucl;hep-ex;nucl-ex,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12160,1716674,Photon-tagged measurements of jet quenching with ATLAS,hep;core;conferencepaper;citeable,Nucl.Phys.,1716341,,,,,NUCLEAR PHYSICS A,13919,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12161,1716675,Electroweak probes of small and large systems with the ATLAS detector,hep;core;conferencepaper;citeable,Nucl.Phys.,1716341,,,,,NUCLEAR PHYSICS A,13919,1,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12162,1716677,Jet suppression and jet substructure in Pb+Pb and Xe+Xe collisions with the ATLAS detector,hep;core;conferencepaper;citeable,Nucl.Phys.,1716341,,,,,NUCLEAR PHYSICS A,13919,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP;Experiment-Nucl,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12163,1716685,Measurement of heavy flavor production and azimuthal anisotropy in small and large systems with ATLAS,hep;core;conferencepaper;citeable,Nucl.Phys.,1716341,,,,,NUCLEAR PHYSICS A,13919,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12164,1716698,Highlights from the ATLAS experiment,hep;core;conferencepaper;citeable,Nucl.Phys.,1716341,,,,,NUCLEAR PHYSICS A,13919,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12165,1717434,Search for di-boson resonances in the semileptonic final state in p- p collisions at √s = 13 TeV collected with the ATLAS detector,hep;core;thesis,NA,,,,,,NA,NA,,,CERN-LHC-ATLAS,Experiment-HEP;Experiment-HEP,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12166,1717481,Dijet azimuthal correlations and conditional yields in pp and p+Pb collisions at sNN=5.02TeV with the ATLAS detector,published;hep;core;citeable;data,Phys.Rev.,,,,,"Phys. Rev. C 100, 034903 (2019)",PHYSICAL REVIEW D,14759,20,ATLAS,CERN-LHC-ATLAS,Experiment-Nucl;Experiment-HEP;nucl-ex;hep-ex,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12
12167,1717495,Measurement of the ratio of cross sections for inclusive isolated-photon production in $pp$ collisions at $\sqrt s = 13$ and $8$ TeV with the ATLAS detector,published;hep;core;citeable;data,JHEP,,,,,JHEP 04 (2019) 093,JOURNAL OF HIGH ENERGY PHYSICS,10476,14,ATLAS,CERN-LHC-ATLAS,Experiment-HEP;Experiment-HEP;hep-ex,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
12168,1717694,Comparative overview of differential measurements at ATLAS and CMS,hep;core;conferencepaper;citeable,NA,,,,,,NA,NA,,ATLAS;CMS,CERN-LHC-ATLAS;CERN-LHC-CMS,Experiment-HEP;hep-ex;Experiment-HEP,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12169,1717698,Measurements of the inclusive $\rm t\bar{t}$ production cross section at the ATLAS and CMS experiments,hep;core;conferencepaper;citeable,NA,,,,,,NA,NA,2,ATLAS;CMS,CERN-LHC-ATLAS;CERN-LHC-CMS,Experiment-HEP;hep-ex;Experiment-HEP,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12170,1717700,Search for low-mass resonances decaying into two jets and produced in association with a photon using $pp$ collisions at $\sqrt{s} = 13$ TeV with the ATLAS detector,published;hep;core;citeable;data,Phys.Lett.,,,,,Phys. Lett. B 795 (2019) 56,PHYSICS LETTERS B,14781,34,ATLAS,CERN-LHC-ATLAS,Experiment-HEP;Experiment-HEP;hep-ex,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17
12171,1717856,Top SciComm: Communicating ATLAS Top Physics Results to the Public,hep;core;conferencepaper;citeable,NA,,,,,,NA,NA,,,CERN-LHC-ATLAS,Other;Experiment-HEP;physics.pop-ph;hep-ex;Other;Experiment-HEP,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12172,1718101,$t\bar{t}$ + $Z$ / $W$ / $t\bar{t}$ at ATLAS,hep;core;conferencepaper;citeable,NA,,,,,,NA,NA,,ATLAS,CERN-LHC-ATLAS,Experiment-HEP;hep-ex;Experiment-HEP,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12173,1718132,Searches for scalar leptoquarks and differential cross-section measurements in dilepton-dijet events in proton-proton collisions at a centre-of-mass energy of $\sqrt{s}$ = 13 TeV with the ATLAS experiment,published;hep;core;citeable;data,Eur.Phys.J.,,,,,,EUROPEAN PHYSICAL JOURNAL C,6020,44,ATLAS,CERN-LHC-ATLAS,Experiment-HEP;Experiment-HEP;hep-ex,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31
12174,1718558,Search for heavy charged long-lived particles in the ATLAS detector in 36.1 fb$^{-1}$ of proton-proton collision data at $\sqrt{s} = 13$ TeV,published;hep;core;citeable;data,Phys.Rev.,,,,,"Phys. Rev. D 99, 092007 (2019)",PHYSICAL REVIEW D,14759,51,ATLAS,CERN-LHC-ATLAS,Experiment-HEP;Experiment-HEP;hep-ex,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32
