,ID,Title,Type,Venue Name,Venue ID,Venue ISBN,Venue Acronym,Venue Presented At,Venue Extra,Venue Map Name,Venue Map ID,Citations,Collaborations,Experiments,Classification,Year,Citations 1991,Citations 1992,Citations 1993,Citations 1994,Citations 1995,Citations 1996,Citations 1997,Citations 1998,Citations 1999,Citations 2000,Citations 2001,Citations 2002,Citations 2003,Citations 2004,Citations 2005,Citations 2006,Citations 2007,Citations 2008,Citations 2009,Citations 2010,Citations 2011,Citations 2012,Citations 2013,Citations 2014,Citations 2015,Citations 2016,Citations 2017,Citations 2018,Citations 2019,Citations 2020
236,922396,Identification of long-duration noise transients in LIGO and Virgo,conferencepaper;hep;core;citeable;arxiv,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,9,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Gravitation and Cosmology,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,1,1
237,926851,Directional limits on persistent gravitational waves using LIGO S5 science data,published;citeable;hep;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,96,LIGO Scientific,LIGO,Astrophysics,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,10,19,9,18,8,8,5
238,927313,A Gravitational wave observatory operating beyond the quantum shot-noise limit: Squeezed light in application,published;hep;core;citeable;arxiv,Nature Phys.,,,,,,NATURE PHYSICS,13462,273,LIGO Scientific,LIGO,General Physics,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,24,25,26,13,26,37,40,49
239,927715,Implementation and testing of the first prompt search for gravitational wave transients with electromagnetic counterparts,published;hep;core;citeable;arxiv,Astron.Astrophys.,,,,,,ASTRONOMY AND ASTROPHYSICS,2093,122,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Gravitation and Cosmology;Instrumentation,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,19,16,16,11,5,9,6,2
240,930297,All-sky Search for Periodic Gravitational Waves in the Full S5 LIGO Data,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,84,LIGO Scientific;VIRGO,LIGO;VIRGO,Gravitation and Cosmology,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,10,11,6,16,7,8,6,1
241,939995,Searching for electromagnetic counterparts of gravitational wave transients,hep;conferencepaper;citeable,NA,1268858,,,,,NA,NA,5,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Gravitation and Cosmology;astro-ph.IM;astro-ph.HE;gr-qc,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0
242,1079414,Search for Gravitational Waves from Low Mass Compact Binary Coalescence in LIGO's Sixth Science Run and Virgo's Science Runs 2 and 3,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,222,LIGO Scientific;VIRGO,VIRGO;LIGO,Gravitation and Cosmology,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,38,43,41,33,14,11,4,9
243,1079906,Astronomy and astrophysics with gravitational waves in the Advanced Detector Era,hep;core;conferencepaper;citeable,Class.Quant.Grav.,,,,,Class. Quantum Grav. 29 (2012) 124012,CLASSICAL AND QUANTUM GRAVITY,3723,12,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Gravitation and Cosmology;gr-qc;astro-ph.HE,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,1,1,1,0
244,1080376,Search for gravitational waves associated with the InterPlanetary Network short gamma ray bursts,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,,,,,,Journal of Physics: Conference Series,11180,9,IPN;LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Gravitation and Cosmology;gr-qc;astro-ph.HE,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,1
245,1080475,Thermal effects in the Input Optics of the Enhanced Laser Interferometer Gravitational-Wave Observatory interferometers,published;hep;core;citeable;arxiv,Rev.Sci.Instrum.,,,,,,REVIEW OF SCIENTIFIC INSTRUMENTS,16701,9,,LIGO;AdvLIGO,Gravitation and Cosmology;Instrumentation,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0
246,1082440,Upper limits on a stochastic gravitational-wave background using LIGO and Virgo interferometers at 600-1000 Hz,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,53,LIGO Scientific;VIRGO,LIGO;VIRGO,Gravitation and Cosmology;Instrumentation,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,15,6,4,3,3,1,4
247,1082901,First Low-Latency LIGO+Virgo Search for Binary Inspirals and their Electromagnetic Counterparts,published;hep;core;citeable;arxiv,Astron.Astrophys.,,,,,,ASTRONOMY AND ASTROPHYSICS,2093,84,VIRGO;LIGO Scientific,VIRGO;LIGO,Astrophysics;Gravitation and Cosmology,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,5,14,17,13,7,6,3,4
248,1084612,Coincident Searches between Gravitational Waves and High-Energy Neutrinos with the Antares and LIGO/Virgo Detectors,hep;core;conferencepaper;citeable,NA,1676628,,,,,NA,NA,1,ANTARES;LIGO Scientific;VIRGO,LIGO;ANTARES;VIRGO,Astrophysics;astro-ph.HE,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
249,1084679,Searches for continuous gravitational wave signals and stochastic backgrounds in LIGO and VIRGO data,hep;core;conferencepaper;citeable,NA,1268858,,,,,NA,NA,17,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Gravitation and Cosmology;astro-ph.IM;astro-ph.CO;gr-qc,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,4,2,3,0
250,1085490,Implications For The Origin Of GRB 051103 From LIGO Observations,published;hep;core;citeable;arxiv,Astrophys.J.,,,,,,ASTROPHYSICAL JOURNAL,2100,60,LIGO Scientific,LIGO,Astrophysics;Gravitation and Cosmology,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,13,9,4,2,4,4,1
251,1086521,Search for Gravitational Waves from Intermediate Mass Binary Black Holes,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,65,LIGO Scientific;VIRGO,LIGO;VIRGO,Gravitation and Cosmology,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,14,6,6,5,5,2,6
252,1088817,All-sky search for gravitational-wave bursts in the second joint LIGO-Virgo run,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,126,LIGO Scientific;VIRGO,LIGO;VIRGO,Gravitation and Cosmology,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,27,15,22,15,6,2,7
253,1089747,Electromagnetic follow-up of gravitational wave transient signal candidates,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,,,,,,Journal of Physics: Conference Series,11180,3,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;astro-ph.IM;astro-ph.HE,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
254,1091189,Search for Electromagnetic Counterparts to LIGO-Virgo Candidates: Expanded Very Large Array,conferencepaper;hep;core;citeable;arxiv,IAU Symp.,1313022,,,,,IAU SYMPOSIA,7531,2,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
255,1093632,Sensitivity Achieved by the LIGO and Virgo Gravitational Wave Detectors during LIGO's Sixth and Virgo's Second and Third Science Runs,hep;core;citeable;arxiv,NA,,,,,,NA,NA,74,VIRGO;LIGO Scientific,LIGO;VIRGO,Gravitation and Cosmology,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,11,11,10,6,5,6,6
256,1108134,Data Quality Studies of Enhanced Interferometric Gravitational Wave Detectors,hep;core;conferencepaper;citeable,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,18,LIGO Scientific;VIRGO,LIGO;VIRGO,Gravitation and Cosmology;gr-qc,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,4,0,2,3,1
257,1111221,Gravitational waves and gamma-ray bursts,hep;core;conferencepaper;citeable,IAU Symp.,1407543,,,,,IAU SYMPOSIA,7531,3,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Gravitation and Cosmology;astro-ph.CO;astro-ph.HE;gr-qc,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
258,1113678,Swift follow-up observations of candidate gravitational-wave transient events,published;hep;core;citeable;arxiv,Astrophys.J.Suppl.,,,,,,,,58,LIGO Scientific,LIGO,Astrophysics;Gravitation and Cosmology,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,10,9,14,2,0,1,3
259,1114113,Search for gravitational waves associated with gamma-ray bursts during LIGO science run 6 and Virgo science runs 2 and 3,published;hep;core;citeable;arxiv,Astrophys.J.,,,,,,ASTROPHYSICAL JOURNAL,2100,137,LIGO Scientific,LIGO,Astrophysics;Gravitation and Cosmology,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,25,18,18,16,3,9,5
260,1114445,"A First Search for coincident Gravitational Waves and High Energy Neutrinos using LIGO, Virgo and ANTARES data from 2007",published;hep;core;citeable;arxiv,JCAP,,,,,,,,67,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,12,12,4,6,1,6,3
261,1120098,Rapid alerts for following up gravitational wave event candidates,hep;core;conferencepaper;citeable,Proc.SPIE Int.Soc.Opt.Eng.,,,,,,,,6,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Gravitation and Cosmology;astro-ph.IM;gr-qc,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0
262,1120386,A Bayesian search for gravitational waves from the Vela Pulsar in Virgo VSR2 data,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,,,,,,Journal of Physics: Conference Series,11180,1,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Instrumentation,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
263,1120388,Estimating transient detection efficiency in electromagnetic follow up searches,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,,,,,,Journal of Physics: Conference Series,11180,1,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Instrumentation,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
264,1120389,The analysis of ROTSE images of potential counterparts to gravitational wave events,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,,,,,,Journal of Physics: Conference Series,11180,1,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Instrumentation,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
265,1120393,"Recent searches for gravitational-wave bursts associated with magnetar flares with LIGO, GEO, and Virgo",hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,,,,,,Journal of Physics: Conference Series,11180,,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Instrumentation,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,1120394,A new glitch-rejection algorithm forged in the spherical harmonic basis,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,,,,,,Journal of Physics: Conference Series,11180,1,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Instrumentation,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
267,1124295,Einstein@Home all-sky search for periodic gravitational waves in LIGO S5 data,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,95,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Gravitation and Cosmology,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,22,21,11,6,4,5
268,1126435,Scattered light control in advanced LIGO,hep;core;conferencepaper,NA,1197687,,,To appear in the proceedings of,,NA,NA,1,,LIGO,Gravitation and Cosmology;Instrumentation,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
269,1126438,Progress on the Monolithic suspension for advanced LIGO,hep;core;conferencepaper,NA,1197687,,,To appear in the proceedings of,,NA,NA,,,LIGO,Gravitation and Cosmology;Instrumentation;Gravitation and Cosmology;Instrumentation,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,1126440,LIGO and VIRGO gravitational waves data analysis,hep;core;conferencepaper,NA,1197687,,,To appear in the proceedings of,,NA,NA,,,LIGO;VIRGO,Gravitation and Cosmology,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,1186432,Searches for gravitational wave signals from rotating neutron stars,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,,,,,,Journal of Physics: Conference Series,11180,1,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Astrophysics,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
272,1186433,Astronomy and astrophysics with gravitational waves in the advanced detector era,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,,,,,,Journal of Physics: Conference Series,11180,1,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
273,1186799,Searches for gravitational-wave events in coincidence with gamma events,hep;core;conferencepaper;citeable,Nuovo Cim.,,,,,,RIVISTA DEL NUOVO CIMENTO,17049,,LIGO Scientific;VIRGO,LIGO;VIRGO,Gravitation and Cosmology,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,1188659,"Search for gravitational waves from binary black hole inspiral, merger, and ringdown in LIGO-Virgo data from 2009–2010",published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,115,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Gravitation and Cosmology,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,32,23,21,5,6,1,1
275,1189498,"First joint analysis between gravitational waves and high energy neutrinos using LIGO, Virgo and ANTARES data",hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,,,,,,Journal of Physics: Conference Series,11180,,ANTARES;LIGO Scientific;VIRGO,ANTARES;LIGO;VIRGO,Astrophysics;Gravitation and Cosmology,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,1193744,Data analysis challenges in transient gravitational-wave astronomy,hep;core;conferencepaper;citeable,AIP Conf.Proc.,1694005,,,,,AIP CONFERENCE PROCEEDINGS,907,3,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Gravitation and Cosmology;gr-qc;astro-ph.IM;physics.data-an,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
277,1197456,Searches for continuous gravitational waves with the LIGO and Virgo detector,hep;core;conferencepaper;citeable,IAU Symp.,1207544,,,,,IAU SYMPOSIA,7531,1,LIGO Scientific;VIRGO,LIGO;VIRGO,Astrophysics;Gravitation and Cosmology;gr-qc;astro-ph.GA;astro-ph.IM,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
278,1226234,"Prospects for Observing and Localizing Gravitational-Wave Transients with Advanced LIGO, Advanced Virgo and KAGRA",published;hep;core;review;citeable,Living Rev.Rel.,,,,,,,,1188,KAGRA;LIGO Scientific;VIRGO,LIGO;VIRGO,Gravitation and Cosmology;gr-qc;astro-ph.HE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,88,81,85,138,179,229,342
279,1227366,Parameter estimation for compact binary coalescence signals with the first generation gravitational-wave detector network,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,152,LIGO Scientific;VIRGO,LIGO;Virgo,gr-qc;astro-ph.HE;Gravitation and Cosmology;Astrophysics,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,13,41,25,24,10,12,4,14
280,1235480,First Test of High Frequency Gravity Waves from Inflation using ADVANCED LIGO,published;hep;core;citeable;arxiv,JCAP,,,,,,,,12,,LIGO,astro-ph.HE;gr-qc;Gravitation and Cosmology;Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,4,3,0
281,1235484,X-ray Transients in the Advanced LIGO/Virgo Horizon,hep;core;citeable;published,Astrophys.J.,,,,,,ASTROPHYSICAL JOURNAL,2100,14,,VIRGO;LIGO,Astrophysics;astro-ph.HE;astro-ph.CO,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,1,0,1,1
282,1239548,Searches for Gravitational Wave Transients in the LIGO and VIRGO Data,hep;core;conferencepaper,NA,1268858,,,,,NA,NA,,LIGO Scientific;VIRGO,LIGO;VIRGO,Gravitation and Cosmology,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,1249443,Enhancing the sensitivity of the LIGO gravitational wave detector by using squeezed states of light,published;hep;core;citeable;arxiv,Nature Photon.,,,,,,,,252,LIGO Scientific,LIGO,quant-ph;General Physics;physics.optics;physics.optics,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,24,21,28,33,41,64
284,1254206,Gravitational waves from known pulsars: results from the initial detector era,published;hep;core;citeable;arxiv,Astrophys.J.,,,,,,ASTROPHYSICAL JOURNAL,2100,133,LIGO Scientific,LIGO,astro-ph.HE;gr-qc;Gravitation and Cosmology;Astrophysics,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,24,24,13,14,12
285,1255282,Search for long-lived gravitational-wave transients coincident with long gamma-ray bursts,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,35,LIGO Scientific;VIRGO,LIGO;VIRGO,astro-ph.HE;gr-qc;Gravitation and Cosmology;Astrophysics,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,5,6,2,0,2
286,1255289,Directed search for continuous gravitational waves from the Galactic center,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,60,LIGO Scientific;VIRGO,LIGO;VIRGO,gr-qc;astro-ph.HE;Gravitation and Cosmology;Astrophysics,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,13,9,9,7,5
287,1257716,First Searches for Optical Counterparts to Gravitational-wave Candidate Events,published;hep;core;citeable;arxiv,Astrophys.J.Suppl.,,,,,,,,58,LIGO Scientific;VIRGO,VIRGO;LIGO,astro-ph.IM;astro-ph.HE;Instrumentation;Astrophysics,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,13,7,4,3,1
288,1257719,Constraints on cosmic strings from the LIGO-Virgo gravitational-wave detectors,published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,"Phys. Rev. Lett. 112, 131101 (2014)",PHYSICAL REVIEW LETTERS,14761,72,LIGO Scientific;VIRGO,LIGO;VIRGO,gr-qc;astro-ph.CO;Gravitation and Cosmology;Astrophysics;Gravitation and Astrophysics,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,9,16,7,8,13
289,1264001,Application of a Hough search for continuous gravitational waves on data from the fifth LIGO science run,published;hep;core;citeable;arxiv,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,27,LIGO Scientific;VIRGO,LIGO;VIRGO,gr-qc;Gravitation and Cosmology,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,8,4,3,1
290,1276073,The NINJA-2 project: Detecting and characterizing gravitational waveforms modelled using numerical binary black hole simulations,published;hep;core;citeable;arxiv,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,58,LIGO Scientific;VIRGO;NINJA-2,LIGO;VIRGO,gr-qc;astro-ph.CO;Gravitation and Cosmology;Astrophysics,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,12,9,3,4,4
291,1281453,Gravitational wave: gamma-ray burst connections,published;core;citeable;hep,Phil.Trans.Roy.Soc.Lond.,,,,,,,,2,LIGO Scientific,LIGO,Gravitation and Cosmology,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
292,1282007,Implementation of an $\mathcal{F}$-statistic all-sky search for continuous gravitational waves in Virgo VSR1 data,published;hep;core;citeable;arxiv,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,37,LIGO Scientific;VIRGO,LIGO;VIRGO,gr-qc;astro-ph.HE;astro-ph.IM;Gravitation and Cosmology;Astrophysics;Instrumentation,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,9,6,4,2
293,1283057,A gravitational wave detector operating beyond the quantum shot-noise limit: Squeezed light in application,hep;core;conferencepaper;citeable,EPJ Web Conf.,1256393,,,,,,,,LIGO Scientific,LIGO,Gravitation and Cosmology,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,1286060,Multimessenger astrophysics: When gravitational waves meet high energy neutrinos,hep;core;conferencepaper;citeable,Nucl.Instrum.Meth.,1286964,,,,,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,1,ANTARES;LIGO Scientific;VIRGO,ANTARES;VIRGO;LIGO,Astrophysics,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
295,1286752,Search for gravitational wave ringdowns from perturbed intermediate mass black holes in LIGO-Virgo data from 2005–2010,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,32,LIGO Scientific;VIRGO,LIGO;VIRGO,gr-qc;Gravitation and Cosmology,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,3,6,1,2
296,1287320,Search for gravitational waves associated with $\gamma$-ray bursts detected by the Interplanetary Network,published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,45,LIGO Scientific;VIRGO;IPN,LIGO;VIRGO,astro-ph.HE;gr-qc;Gravitation and Cosmology;Astrophysics;Gravitation and Astrophysics,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,11,7,0,4
297,1289036,Search for gravitational radiation from intermediate mass black hole binaries in data from the second LIGO-Virgo joint science run,hep;core;citeable;published,Phys.Rev.,,,,,"Phys. Rev. D 89, 122003 (2014)",PHYSICAL REVIEW D,14759,36,LIGO Scientific;VIRGO,LIGO;VIRGO,Gravitation and Cosmology;Astrophysics;gr-qc;astro-ph.HE,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9,6,6,2,4
298,1294627,"Methods and results of a search for gravitational waves associated with gamma-ray bursts using the GEO600, LIGO, and Virgo detectors",published;hep;core;citeable;arxiv,Phys.Rev.,,,,,"Phys. Rev. D 89 (2014), 122004",PHYSICAL REVIEW D,14759,26,LIGO Scientific;VIRGO,LIGO;VIRGO,astro-ph.HE;Astrophysics;Gravitational Experiment,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,4,2,3
299,1298692,First all-sky search for continuous gravitational waves from unknown sources in binary systems,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,60,LIGO Scientific;VIRGO,LIGO;VIRGO,gr-qc;astro-ph.HE;Gravitation and Cosmology;Astrophysics;Gravitational Experiment,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,12,16,7,6,6
300,1301192,Improved Upper Limits on the Stochastic Gravitational-Wave Background from 2009–2010 LIGO and Virgo Data,published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,98,LIGO Scientific;VIRGO,LIGO;VIRGO,gr-qc;astro-ph.CO;astro-ph.HE;Gravitation and Cosmology;Astrophysics;Gravitation and Astrophysics,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,24,19,14,7,2
301,1304914,Multimessenger search for sources of gravitational waves and high-energy neutrinos: Initial results for LIGO-Virgo and IceCube,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,46,IceCube;LIGO Scientific;VIRGO,ICECUBE;LIGO;VIRGO,astro-ph.HE;Astrophysics;Gravitational Experiment,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,6,13,3,5,6
302,1315656,The detection efficiency of on-axis short gamma ray burst optical afterglows triggered by aLIGO/Virgo,published;hep;core;citeable;arxiv,Mon.Not.Roy.Astron.Soc.,,,,,,,,10,,LIGO;VIRGO,astro-ph.HE;astro-ph.HE;Astrophysics,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,1,0
